0,prc,Acidphone
1,prc,Agogos
2,prc,Bell Tree 1
3,prc,Bell Tree 2
4,prc,Bells1
5,prc,Bells2
6,prc,Blocks1
7,prc,Blocks2
8,prc,Borneo
9,prc,C Bells
10,prc,Cargo
11,prc,Claps 1
12,prc,Claps 2
13,prc,Claves
14,prc,Congas1
15,prc,Congas2
16,prc,Cyms 1
17,prc,Cyms 2
18,prc,Electro
19,prc,Flexi
20,prc,Guiros
21,prc,Hard Vibes
22,prc,Hats 1
23,prc,Hats 2
24,prc,Hi Bell
25,prc,Kalimba
26,prc,Kix 1
27,prc,Kix 2
28,prc,Log On
29,prc,Maracca
30,prc,Marimba
31,prc,Miscellany
32,prc,Orchestral
33,prc,Perky Dance
34,prc,PerkyThings1
35,prc,PerkyThings2
36,prc,Plexitone
37,prc,Progress
38,prc,Shakers
39,prc,SiameseCats
40,prc,Snaps
41,prc,Snares 1
42,prc,Snares 2
43,prc,Soft Vibes
44,prc,Stuff 1
45,prc,Stuff 2
46,prc,Tams 1
47,prc,Tams 2
48,prc,Timbs 1
49,prc,Timbs 2
50,prc,Timpani
51,prc,Toms 1
52,prc,Toms 2
53,prc,TV Spy Vibes
54,prc,Velo Vibes
55,prc,Vibraslap
56,prc,Village
57,prc,WoodHitsBell
58,prc,Xylophone
59,kit,424
60,kit,Kit 02
61,kit,Kit 03
62,kit,Kit 04
63,kit,Kit 05
64,kit,Kit 06
65,kit,Kit 07
66,kit,Kit 08
67,kit,Kit 09
68,kit,Kit 10
69,kit,Kit 11
70,kit,Kit 12
71,kit,Kit 13
72,kit,Kit 14
73,kit,Kit 15
74,kit,Kit 16
75,kit,Kit 17
76,kit,Kit 18
77,kit,Kit 19
78,kit,Kit 20
79,kit,Acoustic 2
80,kit,All Niter
81,kit,Berzerker
82,kit,BMF
83,kit,Booster
84,kit,ClassicHouse
85,kit,Clean R&B
86,kit,ClubVinyl
87,kit,CookUsAHit
88,kit,Dance 1
89,kit,Dance 2
90,kit,DearLyBeEmuD
91,kit,Dee and Be 1
92,kit,Dee and Be 2
93,kit,DeepBooty
94,kit,Disenegrate
95,kit,Drum 3
96,kit,Drum/Bass 1
97,kit,Drum/Bass 2
98,kit,Drum/Bass 3
99,kit,Drum/Bass 4
100,kit,Drum/Bass 5
101,kit,Drum/Bass 6
102,kit,DrumBuzza
103,kit,For Real
104,kit,Gate Dances
105,kit,Gett..OutPt2
106,kit,GritKitt
107,kit,HatAttack
108,kit,Hot Swing
109,kit,Jams
110,kit,Jazz Quartet
111,kit,Jazz Trio
112,kit,OnTheTip
113,kit,Phased DrumR
114,kit,Phattasassin
115,kit,R&B Flava
116,kit,Shag
117,kit,Skin Drums
118,kit,Smackers
119,kit,SounDfacTory
120,kit,Speed Garage
121,kit,Subversive
122,kit,Swing Hop 1
123,kit,Swing Hop 2
124,kit,Swing Hop 3
125,kit,This & That
126,kit,Tribal House
127,kit,Werzerker
