0,bs5,Ultimate 2
1,bs5,Ultimate 3
2,bs5,VP1 1
3,bs5,VP1 2
4,bs5,WetMonica
5,gtr,Carlos
6,gtr,Cast Teller
7,gtr,Chuckin
8,gtr,Cry Babies
9,gtr,Dark Gut
10,gtr,Distorter-X
11,gtr,Dolobroso
12,gtr,El Mute 1
13,gtr,El Mute 2
14,gtr,Electric 1
15,gtr,Electric 2
16,gtr,ElectricDis
17,gtr,EmmTV Crunch
18,gtr,FlangnVioWah
19,gtr,FullNylon
20,gtr,FunkChunk
21,gtr,Heavy Mon
22,gtr,JangleWah
23,gtr,Jazz
24,gtr,Jazzed
25,gtr,LA Strata
26,gtr,Looz 12s
27,gtr,MellowElect
28,gtr,Metal Head
29,gtr,MutableJazz
30,gtr,Mutant Pick
31,gtr,Mute Gtr vsw
32,gtr,Mute-Ted
33,gtr,Mutes
34,gtr,Nrysty
35,gtr,Nrysty
36,gtr,Nye Lonny
37,gtr,Nylon
38,gtr,Nylon Silk
39,gtr,Nylon Vox
40,gtr,Nylonistic
41,gtr,Pantastic
42,gtr,Power 1
43,gtr,Power 2
44,gtr,Rezatronics
45,gtr,Slippery Joe
46,gtr,SlipSly
47,gtr,Spy
48,gtr,Steel
49,gtr,Steel Real
50,gtr,Strat Wow
51,gtr,The 12String
52,gtr,ThickPick
53,gtr,TwangyNylon
54,gtr,Waaaa Waaaa
55,gtr,Wah Minor
56,gtr,WahWah Spice
57,str,Abbey'Strngs
58,str,Analog
59,str,Analogic
60,str,ArcotremPizz
61,str,Big Strings
62,str,ChamberGrp
63,str,DarkMoods
64,str,Digital 1
65,str,Digital 2
66,str,Drews Harp
67,str,ExtremeStrng
68,str,Fortuna
69,str,GlissiPizzi
70,str,Helium
71,str,Hindookurdoo
72,str,Japanman
73,str,Koto
74,str,Kult E Vatn'
75,str,Many Quarts
76,str,Matrix Synth
77,str,MeltroniKnbD
78,str,Morocco Feel
79,str,Obie'anna
80,str,Pizzicati
81,str,Pizzicato
82,str,Real Matrix
83,str,Rich Analogs
84,str,Section
85,str,Sectioned
86,str,Sham Wave
87,str,SitarTalk
88,str,Sneajy
89,str,Solo Quartet
90,str,So Long
91,str,SoloOutFront
92,str,Swoon
93,str,Texture
94,str,The Lonely 1
95,str,Tron
96,str,TronStrings
97,str,Velo Marcato
98,str,Victrola
99,brs,5th Wave
100,brs,Airy Trumpet
101,brs,B4PCM Brass
102,brs,Barry Bones
103,brs,Bigga
104,brs,Bone
105,brs,Brass&Bari
106,brs,BrassControl
107,brs,Brassy
108,brs,Breathy Mute
109,brs,ClassicBrass
110,brs,Da Brasses
111,brs,Dizzy
112,brs,Don'sTrumpet
113,brs,Ensemble
114,brs,Han's E4s
115,brs,Horny
116,brs,Huge Brass
117,brs,Louis
118,brs,MellowD'Trmp
119,brs,Miles
120,brs,Profit 5
121,brs,RadioHorns
122,brs,Reed & Brass
123,brs,S'miles
124,brs,Schwyn 1
125,brs,Section
126,brs,SforzadoEnsb
127,___,default
