0,pr1,Celtic Perc
1,pr1,Bodhran 1
2,pr1,Bodhran 2
3,pr1,Bones 1
4,pr1,Bones 2
5,pr1,Djembes
6,pr1,Djembe 1 w
7,pr1,Djembe 2 w
8,pr1,Djembe 3 w
9,pr1,Djembe 4 w
10,pr1,Djembe 5 w
11,pr1,Ashikos
12,pr1,VelAshiko1
13,pr1,VelAshiko2
14,pr1,VelAshiko3
15,pr1,VelAshiko4
16,pr1,VelAshiko5
17,pr1,Talking Drms
18,pr1,Vel TDrum1 w
19,pr1,Vel TDrum2 w
20,pr2,African Perc
21,pr2,Gankokwe Set
22,pr2,Vel Gankokwe
23,pr2,Toke Set
24,pr2,Vel TokeBell
25,pr2,VelToke2 w
26,pr2,Shekere X
27,pr2,Vel Shekere
28,pr2,ShekerettleX
29,pr2,Belraclapod
30,pr1,Vel Rattle
31,pr2,VelSeedShake
32,pr2,VelShek/Pods
33,pr1,Liquidity 2
34,pr1,Vel Udu 1
35,pr1,Vel Udu 2
36,pr1,KimKim w
37,pr1,Ghatam
38,pr1,Vel Ghatam1w
39,pr1,Vel Ghatam2w
40,pr2,Tubes
41,pr1,Taiko Drms1
42,pr1,Taiko Drms 2
43,pr1,Vel Taiko1 w
44,pr1,Big Taiko w
45,pr1,World Drms 3
46,pr1,Dholak Sets
47,pr1,Dholak w
48,pr1,Darvutaboran
49,pr1,Darvul w
50,pr1,Tabor w
51,pr1,Pakawaj w
52,pr1,Tambour w
53,pr1,Dmbk+MBongo1
54,pr1,Dmbk+MBongo2
55,pr1,Dmbk+MBongo3
56,pr1,Dumbongo
57,pr1,ClayBng w
58,pr1,Pandeiros
59,pr1,Brazil Drums
60,pr1,"BD,Tm,Sn Set"
61,pr1,Snare Set
62,pr1,Vel Snare 1
63,pr1,Vel Snare 2
64,pr1,BDs & Toms
65,pr1,BDs&Toms Mel
66,pr1,Melodic Dr 1
67,pr1,Melodic Dr 2
68,pr1,Melodic Dr 3
69,pr1,Meloctav Dr1
70,pr1,Meloctav Dr2
71,pr1,Meloctav Dr3
72,pr3,Simmons
73,pr3,ElectricPerc
74,pr3,E Snrs in 3s
75,pr3,E Snare Sets
76,pr3,E Perc Set
77,pr3,E Snares 1
78,pr3,E Snares 2
79,pr1,Timbales
80,pr1,VelHiTimbale
81,pr1,VelLoTimbale
82,pr1,Conga&Bongo
83,pr1,VelCongaRand
84,pr1,Vel Conga Hi
85,pr1,Bongo Rand
86,pr2,Percussion3X
87,pr2,Castanet w
88,pr2,Pots&Pans
89,pr2,Vel Triangle
90,pr2,Shake&Scrape
91,pr2,VlCabasaGuir
92,pr2,VelSistrm w
93,pr2,SandBlock w
94,pr2,Block&Bells
95,pr2,Wood Bl Mel
96,pr2,Wood Bl Sets
97,pr2,Wood Blox 3
98,pr2,WoodThing 1
99,pr2,WoodThing 2
100,pr2,Metalofons 1
101,pr2,Metalofons 2
102,pr2,Pipes 1
103,pr2,Pipes 2
104,pr2,Vel Pipe
105,pr1,Ritu Drums
106,pr1,Ritual Pops
107,pr1,Palm Drums 1
108,pr1,Palm Drums 2
109,pr1,Palm Drums 3
110,pr1,PalmDrum w
111,pr2,Cymbal Array
112,pr1,RideCymbal
113,pr2,Finger Bell
114,pr2,Tik-Tak Drum
115,pr2,TikTak+Taiko
116,pr2,Tongue Drums
117,pr2,DjembeAshiko
118,pr2,PressurTreat
119,pr2,Dmbk+Others
120,pr2,Jaw Harp
121,pr2,DoomGong
122,pr2,Punchy
123,pr4,Kalimba
124,pr2,Deep Metal
125,pr1,Ice Shek
126,pr2,Triangles
127,pr1,Liquidity 3
