0,kit,Planet Earth
1,pr4,Kalimba Ens
2,pr4,Clay Tones
3,pr1,African Drms
4,pr1,Liquidity
5,pr4,Balifon Ntrl
6,wnd,SuperBans
7,cmb,Gaohachet
8,cmb,ExpressOh
9,wnd,Brazidiz
10,arp,DreamMallets
11,arp,No Age
12,arp,UduGhatmTube
13,cmb,Mute
14,pr4,Steel Drum
15,cmb,Bottlerina
16,pr1,Udu/KimKim1
17,wnd,Okamia
18,cmb,Nyebodems
19,cmb,Phaz Split
20,pr4,Balifon Chrm
21,plk,Celtic Harp
22,cmb,Buzz Factor
23,bas,Lowness
24,cmb,Shamitone
25,cmb,Sweetness
26,cmb,Xaozone
27,cmb,Magical 7th
28,plk,Bazouki Trem
29,sfx,The Monks
30,cmb,Blocarooey
31,kit,World
32,kit,Brazilian
33,kit,Salsa
34,kit,Ritual Drums
35,kit,Earth
36,kit,Earth
37,kit,Earth
38,kit,Earth
39,kit,Earth
40,kit,Earth
41,kit,Earth
42,kit,Earth
43,kit,Earth
44,kit,Earth
45,kit,Earth
46,kit,Earth
47,kit,Earth
48,kit,Earth
49,kit,Earth
50,kit,Earth
51,kit,Earth
52,kit,Earth
53,kit,Earth
54,kit,Earth
55,plk,Cumbus Saz
56,plk,Su Gzheng
57,plk,Tenor Banjo
58,plk,Bazouki
59,plk,Baglama
60,plk,Prima Domra
61,plk,Segndo Domra
62,plk,SegDomraMute
63,plk,Oud
64,plk,Shamisen
65,plk,World Harp 1
66,plk,HmmrDulcimer
67,plk,Mandolin
68,plk,Banjuoki
69,plk,Oudomute
70,plk,Anjomra
71,plk,Sazo
72,plk,Supersaz
73,plk,Su Zhouki
74,plk,Octar
75,plk,Noctar
76,plk,Domora 1
77,plk,Domora 2
78,plk,Shaoud 1
79,plk,Shaoud 2
80,plk,Sinoud
81,plk,Celtar 1
82,plk,Celtar 2
83,plk,World Harp 2
84,plk,Sazheng 1
85,plk,Sazheng 2
86,plk,Baglomra 1
87,plk,Baglomra 2
88,plk,Baglomra 3
89,plk,Segramu 1
90,plk,Segramu 2
91,wnd,SuperBans 2
92,plk,Dulcolin
93,plk,Primandl 1
94,plk,Primandl 2
95,plk,Mandomra 1
96,plk,Mandomra 2
97,plk,Baglama w
98,plk,Cimbalon
99,plk,Mostly Harp
100,plk,Hammers Plus
101,plk,P.Domra Plus
102,plk,MandolinPlus
103,bow,Erhu w-wah
104,bow,Zhonghu
105,bow,Gaohu
106,bow,Ehru
107,bow,Gao Landz
108,bow,Nervosa
109,bow,Gaohu&Zhnghu
110,bow,Erhu&Gahou
111,bow,Gaozong
112,bas,CB Balalaika
113,bas,CB Bala Mute
114,bas,Guitarron
115,bas,Oud Bass
116,bas,Punchy 2
117,bas,Punchy 3
118,bas,CB 1
119,bas,CB 2
120,bas,CB 3
121,bas,CB 4
122,bas,Synthy 1
123,bas,Synthy 2
124,bas,Synthy 3
125,bas,Lowness 2
126,bas,Lowness 3
127,bas,Lowness 4
