0,syn,Wide OB
1,syn,P10
2,syn,Juno
3,syn,Rogue
4,syn,Huge SEM
5,syn,Round Mini
6,syn,Big Mini
7,syn,Juno Pulse
8,syn,10101
9,syn,Profit/Loss
10,syn,FuzzBell
11,syn,Random OB
12,syn,Phase1Alert
13,syn,JX Oct Split
14,syn,JunoOctSplit
15,syn,Syrupy JP
16,syn,ProphetPiano
17,syn,ArpClarinet
18,syn,JupyPad
19,syn,MoogShrtPuls
20,syn,Poly ARP
21,syn,SEM Bat Fuzz
22,syn,Juno & DX
23,syn,Deep Sky
24,syn,80zFuzzPad
25,syn,P10 SkySweep
26,syn,Nephilim
27,syn,P5 PolySync
28,syn,OB Glider2
29,syn,Power Juno
30,syn,OBSEMFuzz1
31,syn,OBSEMFuzz2
32,syn,Vin Syn
33,syn,Regbit
34,syn,Stabber
35,syn,Distant
36,syn,Synth Ringer
37,syn,Late 80z
38,syn,Late 80z 2
39,syn,NoteOffChime
40,syn,Nunzio
41,syn,FiltrBrass1
42,syn,FiltrBrass2
43,syn,Robot ca1960
44,syn,Glass Pipe
45,syn,Merlot
46,syn,AirCommand
47,syn,Ex-plorer
48,syn,Sneaker Flap
49,syn,Poly Mono
50,syn,Angel Eyes
51,syn,Little
52,syn,Lush
53,syn,OBeast Sync
54,syn,ArmyOJunos
55,syn,OB Saw Octs
56,syn,Wall O Saws
57,syn,TouchRez
58,syn,X Tron
59,syn,Shade Pad
60,syn,Total Recall
61,syn,Ice Eyes
62,syn,Enchanted
63,syn,Chimelope
64,syn,S&Holding
65,syn,Runner
66,syn,Weild 5ths
67,syn,NightTime
68,syn,Perc Rouge
69,syn,MiniSaw Octs
70,syn,ProFive Octs
71,syn,Arp Octs
72,syn,Modular Octs
73,syn,Mucho Octs
74,syn,RogueSawOcts
75,syn,SySaPhUs
76,syn,P5 Sync 1
77,syn,P5 Sync 2
78,syn,P5 Sync 3
79,syn,Morpheus
80,syn,Synphonix 1
81,syn,Synphonix 2
82,syn,KotoRize
83,syn,Arp Axxe
84,syn,Sin Brass
85,syn,Megasync
86,syn,Sawphony
87,syn,AnalogBell
88,syn,D Fiftease
89,syn,VS Ghost
90,syn,Now & Zen
91,syn,Metasynth1
92,syn,Metasynth2
93,led,Sonic Six
94,led,Muddy Sync
95,led,RhaspyClickr
96,led,BigSoloSqr
97,led,Pulse
98,led,M12
99,led,OBX SyncMono
100,led,PortaLead
101,led,Power Mini
102,led,WickedSquare
103,led,OverDrive101
104,led,Frank Stein
105,led,Odd Lead
106,led,Soft&Round
107,led,Glass Rim
108,led,Spike
109,led,Oh Boy
110,led,JunoOvrDrive
111,led,OB Lead
112,led,Mean Wheel
113,led,PulseFlanger
114,led,Zawi
115,led,Stinger
116,led,Raspy
117,led,Mini Soul
118,led,SawsOfOld
119,led,ThinPotent
120,led,OB Pulser
121,led,Full Body
122,led,Squawky OB
123,led,Skware!!
124,led,GrowlySynth
125,led,Big ARP
126,led,E-MU Modular
127,led,Funky Junk
