0,bas,Big Taurus
1,bas,Big FM Bass
2,bas,Bottom 101
3,bas,Warm SEM
4,bas,Arpy Bass
5,bas,Mini Snap 2
6,bas,Arp Snap
7,bas,BigSnap
8,bas,FatFingers
9,bas,Deep End 1
10,bas,Deep End 2
11,bas,Wide & Deep
12,bas,ThiklySettld
13,bas,VintSynBass1
14,bas,MurkySweep
15,bas,LayerBass
16,bas,Expressive
17,bas,Taurnado
18,bas,Picote
19,bas,Finger
20,bas,Pilot
21,bas,Hummer
22,bas,Bagg
23,bas,TS Mini
24,bas,MonoMe
25,bas,MonoMe2
26,bas,Bounce
27,bas,303 Saws
28,bas,303 Squares
29,bas,Phatt Taurus
30,bas,So Lo Pro
31,gtr,Hackettism
32,gtr,Spy vs Spy
33,gtr,AirGuitar
34,gtr,Hit It
35,gtr,Wacka 1
36,gtr,Wacka 2
37,gtr,Jazzy
38,gtr,Clav Guitar
39,gtr,HarmonicTone
40,sfx,Evil Saws
41,sfx,DragonBreath
42,sfx,SpaceMuffin
43,sfx,GorgeousCrzy
44,sfx,Nepatunism
45,sfx,The Dead See
46,sfx,Hold Up
47,sfx,The Garden
48,sfx,Acid Rain
49,sfx,NoZ
50,arp,Loopy Gruv
51,arp,Drifter
52,arp,Classic
53,arp,Downtown
54,arp,Khord
55,arp,Tracker
56,arp,MinorHorns
57,arp,Sparkle
58,arp,DrumPitchy
59,arp,SquareThumpr
60,arp,MinorFinale
61,arp,HiPassCmputr
62,arp,EMU 2 Live!
63,arp,BowCircuit
64,arp,HardRepeat
65,arp,Tribal Toms
66,arp,DrumRoller
67,arp,ZipTripper
68,arp,Log Funk
69,bts,FastRock
70,bts,RockFunk
71,bts,Shuffle
72,bts,Chill Room
73,bts,Teardrop
74,bts,Evolution
75,bts,The Pulse
76,bts,Dreamland
77,bts,Fusion
78,bts,Jazz
79,bts,DropBeatBglu
80,kit,Acoustic GM
81,kit,Acoustic 2
82,kit,El GM Kit 1
83,kit,El GM Kit 2
84,kit,808
85,kit,909
86,kit,MS20
87,kit,MS20 #2
88,kit,SK-1
89,kit,SP1200
90,kit,Electronic 1
91,kit,Electronic 2
92,kit,Electronic 3
93,kit,Electronic 4
94,kit,Electronic 5
95,kit,HighBoy
96,kit,Double Kit
97,kit,VintagePhase
98,kit,Flashback
99,kit,Stadium
100,kit,Soft Fuzz
101,kit,NickleMix
102,kit,Soul Power
103,kit,Beef Cake
104,kit,BrightMoment
105,kit,Lil Popper
106,kit,InTheAir
107,kit,B Boy
108,prc,All Kicks
109,prc,All Snares
110,prc,All Toms
111,prc,All Hats
112,prc,All Cymbals
113,prc,Shakers
114,prc,Snaps
115,prc,Congas
116,prc,Misc
117,prc,Few ChoreMen
118,prc,Steeely 1
119,prc,Steeely 2
120,prc,Arnold 1
121,prc,8bit Blocks
122,prc,Air Strike
123,bts,Reggae
124,prc,A Sine
125,bts,NeoLatinRock
126,bts,NuRocker
127,___,Default v1.0
