0,syn,ORiON
1,bts,Trancer
2,raw,Basic Saw
3,bpm,Boogy Synth
4,arp,X-light
5,edg,BoXT mono
6,wal,Raverotic
7,bas,1 Shot mono
8,pad,Strings Box
9,led,Wet
10,air,Bat Pann
11,bts,Perception
12,kit,Hide & Seek
13,bas,SquareV mono
14,nse,DISTRUCTOR
15,arp,Glory
16,hit,Hittite
17,bpm,UnderClaSS
18,sfx,Moby's Trip
19,raw,Rave Organ
20,syn,70-64
21,syn,Synthex 80's
22,syn,Super Saw
23,syn,XtoZ
24,syn,Spiders mono
25,syn,Brass Juice
26,syn,Raved Pass
27,syn,South Euro 1
28,syn,South Euro 2
29,syn,Digitell
30,syn,Quadralike
31,syn,BigDandyBoy
32,syn,Riverdancing
33,syn,Rendalaw
34,syn,Dappy
35,syn,Saw On High
36,syn,Tink Or Toys
37,syn,C Z O
38,syn,OBX
39,syn,SinEnsemble
40,syn,CZ BIG
41,syn,Wide Load
42,syn,Cvox
43,syn,Weezeled
44,syn,Post Modern
45,syn,JourneyMan
46,syn,Skouls
47,syn,Kyng Doam
48,syn,Nordica Comp
49,syn,Geaxoils
50,syn,DarkShadows
51,syn,AudKlav
52,syn,Syn Chaos
53,syn,R&B Syncomp
54,syn,Octivate
55,syn,Smooth Saw
56,syn,Saint-A.
57,syn,Grindin Me!
58,syn,Calmer
59,syn,Zionate
60,syn,Synterval
61,syn,ObieLand
62,syn,SWELL
63,syn,Air Age
64,syn,SMAK
65,syn,Tink
66,syn,FizzeeString
67,bas,P-dg mono
68,bas,Ring Bassox
69,bas,Saws Normal
70,bas,T-Dance mono
71,bas,Bongo-B
72,bas,Top Tri mono
73,bas,Hard X
74,bas,Hupper mono
75,bas,POLY
76,bas,2000 mono
77,bas,F16 mono
78,bas,Bounce
79,bas,FATSO mono
80,bas,H20 mono
81,bas,SuB DuH mono
82,bas,RingCycle
83,bas,Ripin mono
84,bas,REZvsSINE
85,bas,Love Bee
86,bas,Sven Analog
87,bas,B-Acer mono
88,bas,Henny-P mono
89,bas,Pinhead
90,bas,SlappyFlange
91,bas,FinGruzzer
92,bas,Goin'Lo mono
93,bas,Go Long mono
94,bas,M-Deep mono
95,bas,CReePeR mono
96,bas,KEVLAR mono
97,bas,Mango
98,bas,JUMPUP mono
99,bas,Acid Vox
100,bas,ReedBass
101,bas,FuzzBizz
102,bas,Ventolator
103,bas,Reso TB mono
104,bas,A.D. 3033
105,bas,Tugboat
106,bas,Interference
107,bas,TaurusT mono
108,bas,DistTB1 mono
109,bas,Bullit mono
110,bas,Mo'
111,bas,HybridPhased
112,bas,UKshoot mono
113,hit,Dinkness
114,hit,PolyClavWOrm
115,hit,Organist
116,hit,Orgy Hitts
117,hit,DeepStall
118,hit,More Cheez
119,hit,PLATINUM
120,hit,Guit Hits
121,hit,EP Rolls
122,hit,Enrezzle
123,hit,Lowy Techno
124,hit,Dreamer Tags
125,hit,FoonZoom
126,hit,Ghost Organ
127,hit,Brazzy Hits
