0,bts,D&B Tight
1,bts,D&B Smooth
2,bts,LoFi
3,bts,Indy-T
4,bts,Rocket
5,bts,Elbow>>Room
6,bts,L-101
7,bts,Rush
8,bts,Lo-Z
9,bts,Acid-dia
10,bts,K-work
11,bts,Logic
12,bts,Roller Girl
13,bts,Black House
14,bts,HiHo
15,bts,Ginger
16,bts,Unhooked
17,bts,Dr&Bass DoFi
18,bts,Dist Treo
19,bts,Big Body
20,bts,Xie-racy
21,bts,4AM`/_Flyin'
22,bts,Lily's Rage
23,bts,HBtoo
24,bts,Light-R
25,bts,X-Mox
26,bts,Dark Hero
27,bts,007
28,bts,The Beast
29,bts,Europia
30,bts,TranzAmbient
31,bts,Frantikk
32,bts,Tekno Tribe
33,bts,Mind Game
34,bts,D-Houce
35,bts,Heaven
36,bts,Peak-777
37,bts,Big Shaker
38,bts,808 street
39,bts,Jump Hard
40,bts,System X
41,bts,Semi-Time
42,bts,Drumatic
43,bts,HI-NRG
44,bts,Trance Date
45,bts,Club it
46,bts,Groove II
47,bts,Groove IT
48,bts,C-Man
49,bts,Humana
50,kit,80's Tones
51,kit,K'werk It
52,kit,BoomBoxx
53,kit,Compressed
54,kit,Dirty Kit
55,kit,G Club
56,kit,MANTIS
57,prc,Crash Head
58,prc,Kicks 1
59,prc,Snares 1
60,prc,Construction
61,prc,Scratchin
62,prc,Scratchin 2
63,prc,Mixed Bag
64,prc,Cooleo
65,bel,Modular Ring
66,bel,Efemm Bellsa
67,bel,Mult-A-Metal
68,bel,Mystery Bell
69,bel,NordicCalm
70,bel,Rainbellz
71,bel,Agualla Bell
72,bel,Encapsulate
73,nse,REZAWRECKT
74,nse,UNDERTAKER
75,nse,Coyote
76,nse,Turbonic
77,nse,Heavy Mental
78,nse,GrainyPixel
79,nse,Faucet Drip
80,nse,DarkForest
81,nse,PsychicSea
82,nse,AarnoLdt
83,nse,PLAZMA mono
84,nse,LuciferDom
85,nse,SpottedWhite
86,nse,Uncowardinar
87,nse,Hadrian's
88,nse,Quiet Wall
89,nse,Machined
90,nse,Cast
91,nse,MaRTIaNS
92,nse,Soline 9x
93,nse,PARANO mono
94,nse,Masses
95,nse,Saturn mono
96,nse,LittleWeasel
97,nse,Future Harmi
98,nse,FutureSteps
99,nse,Bottom Floor
100,nse,That'sCreepy
101,nse,Radon Shield
102,nse,Diffuser
103,nse,Interfear
104,sfx,Odd Quasar
105,sfx,S-METAL mono
106,sfx,Zoned
107,sfx,OverTheEdge
108,sfx,Granules
109,sfx,Glassers
110,sfx,Alienator
111,sfx,Ripped Lazer
112,sfx,FoldingSpace
113,sfx,Uncertainty
114,sfx,CosmicCompny
115,sfx,REZA'S LaB
116,sfx,TerrorZoNE
117,sfx,LupeDeKool
118,sfx,CyberSience
119,key,P-soul
120,key,DeepOrg
121,key,Smarm Organ
122,key,HoreGaine
123,key,DxJx Organ
124,key,SynhissOrgan
125,key,Disca Queen
126,key,Organik
127,___,XL-1 default
