0,raw,Classic Tri
1,raw,Sync4Seqence
2,raw,Prophety
3,raw,Ringer mono
4,raw,Play Sawcomp
5,raw,Drama
6,raw,Big Synthy
7,raw,Syn Brass
8,raw,MortalSynth
9,raw,Farzy Sync
10,raw,SLICER
11,raw,Rez Zip mono
12,raw,3 O 3 mono
13,raw,Acid Blomp
14,raw,Booty Qooty
15,raw,Ubo mono
16,raw,Euro Noise
17,raw,SweeTDreaM
18,raw,Edge
19,raw,Mini 2000
20,raw,Basic Dodo
21,raw,Basic Buzz
22,raw,Basic 2600
23,raw,Low SawSweep
24,raw,Low CL2Sweep
25,raw,BLAHSOM
26,raw,Flaps
27,raw,TeeTH
28,raw,Prophet
29,raw,Profit Braz
30,pad,BP Strings
31,pad,Slow Dance
32,pad,Astrology
33,pad,DARK CITY
34,pad,Enoze Tri
35,pad,Hi&LowLights
36,pad,Danube
37,pad,Vespers
38,pad,Jumpy Brass
39,pad,Rio Dulce
40,pad,Big Aud'Pad
41,pad,Gorgontastic
42,pad,SlogritStrng
43,pad,Daddy's Girl
44,pad,Ice Dreams
45,pad,SaturnRings
46,pad,Smoovie
47,pad,Aki's World
48,pad,Low Back
49,pad,Warm&Lush
50,pad,Lonely Space
51,pad,Pure Synth
52,pad,HarmonicLift
53,pad,Sawpipe
54,pad,www.f mono
55,pad,Spelunkers
56,pad,aRt DeKo
57,pad,Shaku High
58,pad,Symphonix
59,pad,Softaflange
60,pad,Lifedream
61,edg,Spawn mono
62,edg,HlywdINative
63,edg,PUNISH mono
64,edg,Prephad
65,edg,SCRAPE mono
66,edg,REZANATOR
67,edg,ACiDOP mono
68,edg,Ringer mono
69,edg,FuzzGrinder
70,edg,BAD A mono
71,edg,B-CUDA mono
72,edg,Swervy
73,edg,Love All
74,edg,Space Komper
75,edg,SynkerSteppr
76,edg,SQUEAKE mono
77,edg,Syncked
78,edg,2Flange mono
79,edg,Listoller
80,edg,Reptoa
81,edg,TotalControl
82,edg,Growly Glide
83,edg,Small Town
84,edg,Zorkon
85,edg,Skreecher
86,edg,Low Edge
87,edg,Love II mono
88,edg,Bare Edge
89,edg,Honker
90,edg,Mr.Edge
91,edg,19inch Nails
92,vox,Zephyr
93,vox,Air Voices
94,vox,SIRRUS
95,vox,Future Vox
96,vox,Bliss
97,vox,ARMAGEDDON
98,vox,ANGELIKA
99,vox,Galaxal
100,vox,Bandvoxxe
101,vox,Exploration
102,vox,AfterShock
103,vox,SUrFaCinG
104,vox,Ethereal
105,vox,Suffocating
106,vox,Space Voxxal
107,vox,Upper Bottom
108,air,GhostStories
109,air,Breath Stack
110,air,Tibet
111,air,Futura
112,air,Air Surf :-)
113,air,Eastern Mist
114,air,Vampirella
115,air,Sonar Ghost
116,air,Druidz Song
117,air,Digital Noiz
118,air,Scary Noise
119,air,StickyFinger
120,air,LeaveMeAlone
121,air,Breathless
122,air,FluteState
123,led,More Senses
124,led,Hisynk Lead
125,led,P5 Zentropa
126,led,Funky-B mono
127,led,Solo Environ
